date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:14:35	83137/83137	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2012:55:21%20GMT	https://templates.iqonic.design/posdash/html/backend/ui-badges.html	templates.iqonic.design/posdash/html/backend/ui-badges.html	(from https://templates.iqonic.design/posdash/html/backend/index.html)
22:14:36	82367/82367	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2012:55:21%20GMT	https://templates.iqonic.design/posdash/html/backend/ui-breadcrumb.html	templates.iqonic.design/posdash/html/backend/ui-breadcrumb.html	(from https://templates.iqonic.design/posdash/html/backend/index.html)
22:14:37	99748/99748	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2012:55:21%20GMT	https://templates.iqonic.design/posdash/html/backend/ui-buttons.html	templates.iqonic.design/posdash/html/backend/ui-buttons.html	(from https://templates.iqonic.design/posdash/html/backend/index.html)
22:14:38	90126/90126	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2012:55:21%20GMT	https://templates.iqonic.design/posdash/html/backend/ui-buttons-group.html	templates.iqonic.design/posdash/html/backend/ui-buttons-group.html	(from https://templates.iqonic.design/posdash/html/backend/index.html)
22:14:39	77640/77640	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2012:55:21%20GMT	https://templates.iqonic.design/posdash/html/backend/ui-boxshadow.html	templates.iqonic.design/posdash/html/backend/ui-boxshadow.html	(from https://templates.iqonic.design/posdash/html/backend/index.html)
22:14:40	82910/82910	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2012:55:21%20GMT	https://templates.iqonic.design/posdash/html/backend/ui-colors.html	templates.iqonic.design/posdash/html/backend/ui-colors.html	(from https://templates.iqonic.design/posdash/html/backend/index.html)
22:14:41	98623/98623	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2012:55:21%20GMT	https://templates.iqonic.design/posdash/html/backend/ui-cards.html	templates.iqonic.design/posdash/html/backend/ui-cards.html	(from https://templates.iqonic.design/posdash/html/backend/index.html)
22:14:42	83665/83665	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2012:55:21%20GMT	https://templates.iqonic.design/posdash/html/backend/ui-carousel.html	templates.iqonic.design/posdash/html/backend/ui-carousel.html	(from https://templates.iqonic.design/posdash/html/backend/index.html)
22:14:43	94690/94690	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2012:55:21%20GMT	https://templates.iqonic.design/posdash/html/backend/ui-grid.html	templates.iqonic.design/posdash/html/backend/ui-grid.html	(from https://templates.iqonic.design/posdash/html/backend/index.html)
22:14:44	85382/85382	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2012:55:21%20GMT	https://templates.iqonic.design/posdash/html/backend/ui-images.html	templates.iqonic.design/posdash/html/backend/ui-images.html	(from https://templates.iqonic.design/posdash/html/backend/index.html)
22:14:45	91669/91669	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2012:55:21%20GMT	https://templates.iqonic.design/posdash/html/backend/ui-helper-classes.html	templates.iqonic.design/posdash/html/backend/ui-helper-classes.html	(from https://templates.iqonic.design/posdash/html/backend/index.html)
22:14:46	87894/87894	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2012:55:21%20GMT	https://templates.iqonic.design/posdash/html/backend/ui-list-group.html	templates.iqonic.design/posdash/html/backend/ui-list-group.html	(from https://templates.iqonic.design/posdash/html/backend/index.html)
22:14:47	82613/82613	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2012:55:21%20GMT	https://templates.iqonic.design/posdash/html/backend/ui-media-object.html	templates.iqonic.design/posdash/html/backend/ui-media-object.html	(from https://templates.iqonic.design/posdash/html/backend/index.html)
22:14:48	99222/99222	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2012:55:21%20GMT	https://templates.iqonic.design/posdash/html/backend/ui-modal.html	templates.iqonic.design/posdash/html/backend/ui-modal.html	(from https://templates.iqonic.design/posdash/html/backend/index.html)
22:14:49	87932/87932	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2012:55:21%20GMT	https://templates.iqonic.design/posdash/html/backend/ui-notifications.html	templates.iqonic.design/posdash/html/backend/ui-notifications.html	(from https://templates.iqonic.design/posdash/html/backend/index.html)
22:14:50	87041/87041	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2012:55:21%20GMT	https://templates.iqonic.design/posdash/html/backend/ui-pagination.html	templates.iqonic.design/posdash/html/backend/ui-pagination.html	(from https://templates.iqonic.design/posdash/html/backend/index.html)
22:14:51	80631/80631	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2012:55:21%20GMT	https://templates.iqonic.design/posdash/html/backend/ui-popovers.html	templates.iqonic.design/posdash/html/backend/ui-popovers.html	(from https://templates.iqonic.design/posdash/html/backend/index.html)
22:14:52	83184/83184	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2012:55:21%20GMT	https://templates.iqonic.design/posdash/html/backend/ui-progressbars.html	templates.iqonic.design/posdash/html/backend/ui-progressbars.html	(from https://templates.iqonic.design/posdash/html/backend/index.html)
22:14:53	81820/81820	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2012:55:21%20GMT	https://templates.iqonic.design/posdash/html/backend/ui-typography.html	templates.iqonic.design/posdash/html/backend/ui-typography.html	(from https://templates.iqonic.design/posdash/html/backend/index.html)
22:14:54	96038/96038	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2012:55:21%20GMT	https://templates.iqonic.design/posdash/html/backend/ui-tabs.html	templates.iqonic.design/posdash/html/backend/ui-tabs.html	(from https://templates.iqonic.design/posdash/html/backend/index.html)
22:14:55	78516/78516	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2012:55:21%20GMT	https://templates.iqonic.design/posdash/html/backend/ui-tooltips.html	templates.iqonic.design/posdash/html/backend/ui-tooltips.html	(from https://templates.iqonic.design/posdash/html/backend/index.html)
22:14:56	75669/75669	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2012:55:21%20GMT	https://templates.iqonic.design/posdash/html/backend/ui-embed-video.html	templates.iqonic.design/posdash/html/backend/ui-embed-video.html	(from https://templates.iqonic.design/posdash/html/backend/index.html)
22:14:57	4637/4637	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2012:55:20%20GMT	https://templates.iqonic.design/posdash/html/backend/auth-sign-in.html	templates.iqonic.design/posdash/html/backend/auth-sign-in.html	(from https://templates.iqonic.design/posdash/html/backend/index.html)
22:14:58	6129/6129	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2012:55:20%20GMT	https://templates.iqonic.design/posdash/html/backend/auth-sign-up.html	templates.iqonic.design/posdash/html/backend/auth-sign-up.html	(from https://templates.iqonic.design/posdash/html/backend/index.html)
22:14:58	3335/3335	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2012:55:20%20GMT	https://templates.iqonic.design/posdash/html/backend/auth-recoverpw.html	templates.iqonic.design/posdash/html/backend/auth-recoverpw.html	(from https://templates.iqonic.design/posdash/html/backend/index.html)
22:15:00	3111/3111	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2012:55:20%20GMT	https://templates.iqonic.design/posdash/html/backend/auth-confirm-mail.html	templates.iqonic.design/posdash/html/backend/auth-confirm-mail.html	(from https://templates.iqonic.design/posdash/html/backend/index.html)
22:15:01	3402/3402	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2012:55:20%20GMT	https://templates.iqonic.design/posdash/html/backend/auth-lock-screen.html	templates.iqonic.design/posdash/html/backend/auth-lock-screen.html	(from https://templates.iqonic.design/posdash/html/backend/index.html)
22:15:02	92391/92391	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2012:55:20%20GMT	https://templates.iqonic.design/posdash/html/backend/form-layout.html	templates.iqonic.design/posdash/html/backend/form-layout.html	(from https://templates.iqonic.design/posdash/html/backend/index.html)
22:15:04	103678/103678	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2012:55:20%20GMT	https://templates.iqonic.design/posdash/html/backend/form-input-group.html	templates.iqonic.design/posdash/html/backend/form-input-group.html	(from https://templates.iqonic.design/posdash/html/backend/index.html)
22:15:05	87462/87462	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2012:55:20%20GMT	https://templates.iqonic.design/posdash/html/backend/form-validation.html	templates.iqonic.design/posdash/html/backend/form-validation.html	(from https://templates.iqonic.design/posdash/html/backend/index.html)
22:15:06	83962/83962	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2012:55:20%20GMT	https://templates.iqonic.design/posdash/html/backend/form-switch.html	templates.iqonic.design/posdash/html/backend/form-switch.html	(from https://templates.iqonic.design/posdash/html/backend/index.html)
22:15:07	85656/85656	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2012:55:20%20GMT	https://templates.iqonic.design/posdash/html/backend/form-chechbox.html	templates.iqonic.design/posdash/html/backend/form-chechbox.html	(from https://templates.iqonic.design/posdash/html/backend/index.html)
22:15:08	81612/81612	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2012:55:20%20GMT	https://templates.iqonic.design/posdash/html/backend/form-radio.html	templates.iqonic.design/posdash/html/backend/form-radio.html	(from https://templates.iqonic.design/posdash/html/backend/index.html)
22:15:09	75931/75931	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2012:55:20%20GMT	https://templates.iqonic.design/posdash/html/backend/form-textarea.html	templates.iqonic.design/posdash/html/backend/form-textarea.html	(from https://templates.iqonic.design/posdash/html/backend/index.html)
22:15:10	102046/102046	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2012:55:21%20GMT	https://templates.iqonic.design/posdash/html/backend/tables-basic.html	templates.iqonic.design/posdash/html/backend/tables-basic.html	(from https://templates.iqonic.design/posdash/html/backend/index.html)
22:15:11	96104/96104	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2012:55:21%20GMT	https://templates.iqonic.design/posdash/html/backend/table-data.html	templates.iqonic.design/posdash/html/backend/table-data.html	(from https://templates.iqonic.design/posdash/html/backend/index.html)
22:15:11	87809/87809	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2012:55:21%20GMT	https://templates.iqonic.design/posdash/html/backend/table-tree.html	templates.iqonic.design/posdash/html/backend/table-tree.html	(from https://templates.iqonic.design/posdash/html/backend/index.html)
22:15:13	79378/79378	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2012:55:21%20GMT	https://templates.iqonic.design/posdash/html/backend/pricing.html	templates.iqonic.design/posdash/html/backend/pricing.html	(from https://templates.iqonic.design/posdash/html/backend/index.html)
22:15:14	78728/78728	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2012:55:21%20GMT	https://templates.iqonic.design/posdash/html/backend/pricing-2.html	templates.iqonic.design/posdash/html/backend/pricing-2.html	(from https://templates.iqonic.design/posdash/html/backend/index.html)
22:15:15	83470/83470	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2012:55:21%20GMT	https://templates.iqonic.design/posdash/html/backend/pages-invoice.html	templates.iqonic.design/posdash/html/backend/pages-invoice.html	(from https://templates.iqonic.design/posdash/html/backend/index.html)
22:15:15	2176/2176	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2012:55:21%20GMT	https://templates.iqonic.design/posdash/html/backend/pages-error.html	templates.iqonic.design/posdash/html/backend/pages-error.html	(from https://templates.iqonic.design/posdash/html/backend/index.html)
22:15:17	2200/2200	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2012:55:21%20GMT	https://templates.iqonic.design/posdash/html/backend/pages-error-500.html	templates.iqonic.design/posdash/html/backend/pages-error-500.html	(from https://templates.iqonic.design/posdash/html/backend/index.html)
22:15:18	72296/72296	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2012:55:21%20GMT	https://templates.iqonic.design/posdash/html/backend/pages-blank-page.html	templates.iqonic.design/posdash/html/backend/pages-blank-page.html	(from https://templates.iqonic.design/posdash/html/backend/index.html)
22:15:19	3993/3993	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2012:55:21%20GMT	https://templates.iqonic.design/posdash/html/backend/pages-maintenance.html	templates.iqonic.design/posdash/html/backend/pages-maintenance.html	(from https://templates.iqonic.design/posdash/html/backend/index.html)
22:15:20	83621/83621	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2012:55:21%20GMT	https://templates.iqonic.design/posdash/html/backend/privacy-policy.html	templates.iqonic.design/posdash/html/backend/privacy-policy.html	(from https://templates.iqonic.design/posdash/html/backend/index.html)
22:15:22	83621/83621	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2012:55:21%20GMT	https://templates.iqonic.design/posdash/html/backend/terms-of-service.html	templates.iqonic.design/posdash/html/backend/terms-of-service.html	(from https://templates.iqonic.design/posdash/html/backend/index.html)
