date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:27:38	15551/15551	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2013:12:22%20GMT	https://doccure.dreamguystech.com/html/template/pharmacy/categories.html	doccure.dreamguystech.com/html/template/pharmacy/categories.html	(from https://doccure.dreamguystech.com/html/template/pharmacy/index.html)
09:27:39	12404/12404	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2013:12:22%20GMT	https://doccure.dreamguystech.com/html/template/pharmacy/purchase.html	doccure.dreamguystech.com/html/template/pharmacy/purchase.html	(from https://doccure.dreamguystech.com/html/template/pharmacy/index.html)
09:27:40	8884/8884	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2013:12:22%20GMT	https://doccure.dreamguystech.com/html/template/pharmacy/add-purchase.html	doccure.dreamguystech.com/html/template/pharmacy/add-purchase.html	(from https://doccure.dreamguystech.com/html/template/pharmacy/index.html)
09:27:41	11122/11122	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2013:12:22%20GMT	https://doccure.dreamguystech.com/html/template/pharmacy/order.html	doccure.dreamguystech.com/html/template/pharmacy/order.html	(from https://doccure.dreamguystech.com/html/template/pharmacy/index.html)
09:27:42	11900/11900	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2013:12:22%20GMT	https://doccure.dreamguystech.com/html/template/pharmacy/sales.html	doccure.dreamguystech.com/html/template/pharmacy/sales.html	(from https://doccure.dreamguystech.com/html/template/pharmacy/index.html)
09:27:43	11390/11390	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2013:12:22%20GMT	https://doccure.dreamguystech.com/html/template/pharmacy/supplier.html	doccure.dreamguystech.com/html/template/pharmacy/supplier.html	(from https://doccure.dreamguystech.com/html/template/pharmacy/index.html)
09:27:44	8487/8487	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2013:12:22%20GMT	https://doccure.dreamguystech.com/html/template/pharmacy/add-supplier.html	doccure.dreamguystech.com/html/template/pharmacy/add-supplier.html	(from https://doccure.dreamguystech.com/html/template/pharmacy/index.html)
09:27:45	13987/13987	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2013:12:22%20GMT	https://doccure.dreamguystech.com/html/template/pharmacy/transactions-list.html	doccure.dreamguystech.com/html/template/pharmacy/transactions-list.html	(from https://doccure.dreamguystech.com/html/template/pharmacy/index.html)
09:27:46	10600/10600	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2013:12:22%20GMT	https://doccure.dreamguystech.com/html/template/pharmacy/invoice.html	doccure.dreamguystech.com/html/template/pharmacy/invoice.html	(from https://doccure.dreamguystech.com/html/template/pharmacy/index.html)
09:27:47	14574/14574	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2013:12:22%20GMT	https://doccure.dreamguystech.com/html/template/pharmacy/invoice-report.html	doccure.dreamguystech.com/html/template/pharmacy/invoice-report.html	(from https://doccure.dreamguystech.com/html/template/pharmacy/index.html)
09:27:47	89503/89503	---M-Z	200	added ('OK')	application/javascript	etag:%2215d9f-5d05d442eb180-gzip%22	https://doccure.dreamguystech.com/html/template/pharmacy/assets/js/jquery-3.6.0.min.js	doccure.dreamguystech.com/html/template/pharmacy/assets/js/jquery-3.6.0.min.js	(from https://doccure.dreamguystech.com/html/template/pharmacy/index.html)
09:27:49	78135/78135	---M-Z	200	added ('OK')	application/javascript	etag:%2213137-5d05d442eb180-gzip%22	https://doccure.dreamguystech.com/html/template/pharmacy/assets/js/bootstrap.bundle.min.js	doccure.dreamguystech.com/html/template/pharmacy/assets/js/bootstrap.bundle.min.js	(from https://doccure.dreamguystech.com/html/template/pharmacy/index.html)
